Mes,Departamento,Municipio,Día,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,Escolaridad,CLASE,MARCA,LINEA,MODELO,COLOR,Cantidad
Mar,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,11:00:00,TUNJUELITO E-6,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,34,MASCULINO,SOLTERO,SUPERIOR,AUTOMOVIL,MAZDA,LINEA STANDARD,2003,PLATA,1
Mar,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,17:30:00,EL CONSUELO E-3,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,36,MASCULINO,UNION LIBRE,SECUNDARIA,AUTOMOVIL,CHEVROLET,CHEVETTE,1987,AZUL,1
Mar,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,14:20:00,CIUDADELA CAFAM E-11,URBANA,FRENTE CONJUNTO - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,37,FEMENINO,SEPARADO,SUPERIOR,CAMIONETA,FORD,F22DC9,2004,BLANCO,1
Mar,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,21:38:00,CIUDAD JARDIN SUR E-15,URBANA,GARAJE,ARMA DE FUEGO,A PIE,A PIE,48,MASCULINO,DIVORCIADO,SUPERIOR,AUTOMOVIL,ALFA ROMEO,LINEA STANDARD,2015,ROJO,1
Mar,MAGDALENA,ZONA BANANERA,Martes,0:00:00,CORREGIMIENTO GUACAMAYAL,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,35,MASCULINO,UNION LIBRE,SECUNDARIA,AUTOMOVIL,CHEVROLET,SAMURAI,1992,PLATEADO,1
Mar,NARIÑO,PASTO (CT),Martes,20:00:00,PRAGA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,56,MASCULINO,CASADO,SECUNDARIA,CAMIONETA,MAZDA,B 2200,2006,BLANCO,1
Mar,VALLE,CALI (CT),Martes,10:00:00,CGTO LA LEONERA E1,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,38,MASCULINO,SOLTERO,SECUNDARIA,VEHICULO-PANEL,CHEVROLET,LINEA STANDARD,2017,NO REPORTA,1
Mar,VALLE,CALI (CT),Martes,19:30:00,TORRES DE CONFANDI E5,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,32,MASCULINO,CASADO,TECNICO,CAMIONETA,RENAULT,DUSTER,2015,BLANCO,1
Mar,VALLE,CALI (CT),Martes,5:00:00,CGTO LA LEONERA E1,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,31,MASCULINO,CASADO,SECUNDARIA,AUTOMOVIL,CHEVROLET,LINEA STANDARD,1998,BLANCO,1
Mar,VALLE,CALI (CT),Martes,15:30:00,VILLACOLOMBIA E8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24,FEMENINO,SOLTERO,SECUNDARIA,CAMIONETA,TOYOTA,HILUX,2014,PLATA,1
Mar,VALLE,CALI (CT),Martes,12:30:00,SAN JUAN BOSCO E3,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,36,MASCULINO,SOLTERO,SECUNDARIA,CAMIONETA,KIA,NEW SPORTAGE,2014,NEGRO,1
Mar,VALLE,CALI (CT),Martes,11:30:00,CGTO HORMIGUERO E22,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,50,MASCULINO,CASADO,SECUNDARIA,CAMIONETA,CHERY,CHERY Q,2016,ROJO,1
Mar,VALLE,CALI (CT),Martes,14:40:00,SAN FERNANDO NUEVO E19,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,38,FEMENINO,SOLTERO,SECUNDARIA,AUTOMOVIL,MAZDA,ALLEGRO,2004,GRIS,1
Mar,VALLE,YUMBO,Martes,12:00:00,CARLOS PIZARRO E25,URBANA,PARQUEADERO,LLAVE MAESTRA,A PIE,A PIE,38,MASCULINO,CASADO,SECUNDARIA,AUTOMOVIL,KIA,PICANTO,2014,GRIS,1
Mar,ANTIOQUIA,BELLO,Miércoles,9:30:00,PLAYA RICA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,68,FEMENINO,VIUDO,SECUNDARIA,AUTOMOVIL,HYUNDAI,ACCENT GLS,2011,GRIS,1
Mar,ANTIOQUIA,ITAGUI,Miércoles,13:10:00,CENTRAL MAYORISTA,URBANA,PLAZAS DE MERCADO,LLAVE MAESTRA,A PIE,A PIE,56,MASCULINO,CASADO,SECUNDARIA,CAMIONETA,TOYOTA,FZJ 80,1994,GRIS,1
Mar,ANTIOQUIA,MEDELLÍN (CT),Miércoles,14:30:00,GIRARDOT C-5,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,45,MASCULINO,CASADO,SECUNDARIA,CAMIONETA,TOYOTA,VX,2011,GRIS,1
Mar,ANTIOQUIA,MEDELLÍN (CT),Miércoles,14:30:00,LAS MERCEDES C-16,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,29,FEMENINO,UNION LIBRE,SECUNDARIA,AUTOMOVIL,MAZDA,323,1994,SILICE,1
Mar,ANTIOQUIA,MEDELLÍN (CT),Miércoles,8:30:00,LA CANDELARIA C-10,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,57,MASCULINO,SOLTERO,SECUNDARIA,CAMPERO,TOYOTA,4 RUNNER,1999,VERDE,1
Mar,ANTIOQUIA,MEDELLÍN (CT),Miércoles,21:25:00,LA AMERICA C-12,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,35,MASCULINO,CASADO,TECNOLOGO,CAMPERO,RENAULT,DUSTER DYNAMIQUE 4X4,2016,BLANCO,1
Mar,ANTIOQUIA,MEDELLÍN (CT),Miércoles,18:05:00,CORAZON DE JESUS C-10,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,73,MASCULINO,CASADO,SECUNDARIA,CAMIONETA,TOYOTA,PRADO TX,2012,BLANCO,1
Mar,CAUCA,CAJIBÍO,Miércoles,4:00:00,AGUACATAL,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,39,MASCULINO,SOLTERO,SECUNDARIA,CAMIONETA,TOYOTA,LAND CRUISER,1999,ROJO,1
Mar,CAUCA,POPAYÁN (CT),Miércoles,11:45:00,LOMA DE CARTAGENA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,68,MASCULINO,CASADO,SUPERIOR,CAMIONETA,MITSUBISHI,ADVANCER L200 4X4,1996,ROJO,1
Mar,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,0:00:00,EL VERGEL E-14,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,22,FEMENINO,SOLTERO,NO REPORTA,CAMIONETA,CHEVROLET,C 1500,1997,GRIS,1
Mar,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,23:30:00,JACQUELINE E-8,URBANA,PARQUEADERO,SIN EMPLEO DE ARMAS,A PIE,A PIE,32,MASCULINO,UNION LIBRE,SECUNDARIA,CAMIONETA,TOYOTA,PRADO,2012,GRIS,1
Mar,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,23:40:00,MARANDU E-10,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,31,MASCULINO,SOLTERO,SECUNDARIA,BUS,CHEVROLET,NPR,2009,AZUL,1
Mar,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,10:10:00,NORMANDIA E-10,URBANA,ALMACENES,SIN EMPLEO DE ARMAS,A PIE,A PIE,45,MASCULINO,CASADO,SUPERIOR,MEZCLADORA (VEHICULO),MAZDA,215HA8,2009,NEGRO,1
Mar,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,21:24:00,CHICALA E-7,URBANA,FRENTE CONJUNTO - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,60,FEMENINO,UNION LIBRE,SECUNDARIA,AUTOMOVIL,RENAULT,R 4 MASTER,1990,ROJO,1
Mar,GUAJIRA,MAICAO,Miércoles,11:30:00,TRAMO DE VIA CARRAIPIA - MAICAO,RURAL,TRAMO DE VIA,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,63,MASCULINO,UNION LIBRE,PRIMARIA,CAMION,CHEVROLET,KINGSWOOD,1997,BLANCO,1
Mar,NORTE DE SANTANDER,CÚCUTA (CT),Miércoles,3:00:00,BARRIO LATINO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,NR,A PIE,19,MASCULINO,SOLTERO,SECUNDARIA,CAMIONETA,CARIBE,IZUSU,2010,VERDE,1
Mar,VALLE,CALI (CT),Miércoles,20:30:00,SANTO DOMINGO E10,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,19,FEMENINO,SOLTERO,SECUNDARIA,AUTOMOVIL,NISSAN,SENTRA,2008,PLATA,1
Mar,VALLE,CALI (CT),Miércoles,8:00:00,LAUREANO GOMEZ E15,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,40,FEMENINO,CASADO,TECNICO,AUTOMOVIL,DAEWOO,RACER,1997,PLATA,1
Mar,VALLE,CALI (CT),Miércoles,23:30:00,SAN ANTONIO E3,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,29,FEMENINO,SOLTERO,SUPERIOR,AUTOMOVIL,LADA,BA3 2103,1979,ZAPOTE,1
Mar,VALLE,CALI (CT),Miércoles,14:15:00,LOS CAMBULOS E19,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,53,MASCULINO,CASADO,SECUNDARIA,AUTOMOVIL,MAZDA,LINEA STANDARD,2011,PLATA,1
Mar,ANTIOQUIA,MEDELLÍN (CT),Jueves,23:00:00,FATIMA C-16,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,35,FEMENINO,CASADO,SECUNDARIA,AUTOMOVIL,CHEVROLET,SPARK,2012,GRIS,1
Mar,ANTIOQUIA,MEDELLÍN (CT),Jueves,11:00:00,BELEN C-16,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27,FEMENINO,SOLTERO,SUPERIOR,AUTOMOVIL,RENAULT,LOGAN FAMILIER,2015,BLANCO,1
Mar,ANTIOQUIA,MEDELLÍN (CT),Jueves,20:10:00,BOSTON C-10,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,71,MASCULINO,CASADO,SECUNDARIA,AUTOMOVIL,MAZDA,2,2011,AZUL,1
Mar,ANTIOQUIA,MEDELLÍN (CT),Jueves,20:45:00,LAS ACACIAS C-11,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,42,MASCULINO,SOLTERO,SECUNDARIA,CAMIONETA,FOTON,BJ2037Y3MDV,2016,PLATA,1
Mar,ATLÁNTICO,BARRANQUILLA (CT),Jueves,7:30:00,EL LIMON,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO VEHICULO,CONDUCTOR VEHICULO,45,MASCULINO,UNION LIBRE,SECUNDARIA,VEHICULO-PANEL,CHEVROLET,LINEA STANDARD,2014,NEGRO,1
Mar,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,0:00:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,18,MASCULINO,SOLTERO,PRIMARIA,CAMIONETA,TOYOTA,AL12,1995,BLANCO,1
Mar,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,0:00:00,CIUDAD KENNEDY CENTRAL E-8,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,22,FEMENINO,SOLTERO,NO REPORTA,CAMIONETA,TOYOTA,HILUX,2011,BLANCO,1
Mar,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,0:00:00,QUIROGA IHS ETAPA E-18,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,CONDUCTOR VEHICULO,18,MASCULINO,SOLTERO,PRIMARIA,AUTOMOVIL,KIA,CERATO GEO LX,2014,PLATA,1
Mar,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,21:00:00,GALAN E-16,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,27,MASCULINO,SOLTERO,SUPERIOR,AUTOMOVIL,HYUNDAI,LINEA STANDARD,2012,NO REPORTA,1
Mar,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,19:00:00,LA EUROPA E-10,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,48,MASCULINO,SEPARADO,SUPERIOR,AUTOMOVIL,CHEVROLET,AVEO,2009,NEGRO,1
Mar,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,20:00:00,CASTILLA REAL     E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,23,FEMENINO,UNION LIBRE,SUPERIOR,AUTOMOVIL,CHEVROLET,AVEO,2014,BEIGE,1
Mar,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,20:00:00,EL UVAL E-5,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,38,MASCULINO,CASADO,SUPERIOR,CAMIONETA,TOYOTA,HILUX,2015,GRIS,1
Mar,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,22:00:00,LAS MARGARITAS E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,31,FEMENINO,SOLTERO,SUPERIOR,AUTOMOVIL,CHEVROLET,LINEA STANDARD,2008,BEIGE,1
Mar,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,15:00:00,BILBAO E-11,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,43,MASCULINO,CASADO,TECNOLOGO,AUTOMOVIL,CHEVROLET,SPRINT,1994,PLATA,1
Mar,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,23:30:00,SAN JORGE E-18,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22,MASCULINO,SOLTERO,SECUNDARIA,AUTOMOVIL,HYUNDAI,GRAND I10,2016,AMARILLO,1
Mar,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,19:45:00,ALOHA NORTE E-8,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,55,MASCULINO,CASADO,PRIMARIA,AUTOMOVIL,MAZDA,LINEA STANDARD,2003,GRIS,1
Mar,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,13:45:00,SANTA TERESITA E-13,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,70,MASCULINO,CASADO,PRIMARIA,AUTOMOVIL,CHEVROLET,SPARK,2016,ROJO,1
Mar,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,8:10:00,CIUDAD KENNEDY CENTRAL E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,28,FEMENINO,UNION LIBRE,SUPERIOR,AUTOMOVIL,HYUNDAI,LINEA STANDARD,2009,ROJO,1
Mar,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,15:45:00,SAN CRISTOBAL E-4,URBANA,PARQUEADERO,LLAVE MAESTRA,A PIE,A PIE,73,MASCULINO,CASADO,PRIMARIA,AUTOMOVIL,CHEVROLET,LINEA STANDARD,2014,AZUL,1
Mar,GUAJIRA,MAICAO,Jueves,14:00:00,NUEVA ESPERANZA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,35,MASCULINO,UNION LIBRE,SECUNDARIA,AUTOMOVIL,MAZDA,9ALN3M,2001,GRIS,1
Mar,GUAJIRA,SAN JUAN DEL CESAR,Jueves,3:30:00,CORREGIMIENTO LA PEÑA,RURAL,TRAMO DE VIA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,34,MASCULINO,UNION LIBRE,PRIMARIA,AUTOMOVIL,CHEVROLET,AVEO,2012,GRIS,1
Mar,NARIÑO,IPIALES,Jueves,0:00:00,CENTRO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,37,MASCULINO,CASADO,PRIMARIA,AUTOMOVIL,CHEVROLET,SWIFT,1991,ROJO,1
Mar,VALLE,CALI (CT),Jueves,0:00:00,CGTO LA LEONERA E1,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,31,MASCULINO,UNION LIBRE,SUPERIOR,CAMIONETA,CHEVROLET,DMAX,2013,BLANCO,1
Mar,VALLE,CALI (CT),Jueves,21:30:00,EDUARDO SANTOS E12,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,23,MASCULINO,SOLTERO,SECUNDARIA,AUTOMOVIL,KIA,CERATO,2010,ROJO,1
Mar,VALLE,CALI (CT),Jueves,18:30:00,OBRERO E9,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,41,MASCULINO,CASADO,SECUNDARIA,AUTOMOVIL,FORD,FUSION,2011,NEGRO,1
Mar,VALLE,CALI (CT),Jueves,16:30:00,URBANIZACION CALIMIO E6,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,40,FEMENINO,SOLTERO,SECUNDARIA,AUTOMOVIL,HYUNDAI,ATOS,2006,AZUL,1
Mar,VALLE,CALI (CT),Jueves,15:30:00,VILLA DEL PRADO - EL GUABITO E5,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,30,MASCULINO,UNION LIBRE,SUPERIOR,AUTOMOVIL,CHEVROLET,AVEO EMOTION,2011,GRIS,1
Mar,VALLE,CARTAGO,Jueves,10:55:00,VIA CARTAGO - ALCALA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,38,MASCULINO,SOLTERO,SECUNDARIA,AUTOMOVIL,CHEVROLET,CAPTIVA SPORT,2012,CAFE,1
Mar,VALLE,JAMUNDÍ,Jueves,23:30:00,CGTO POTRERITO (24-S2-1),RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,48,MASCULINO,UNION LIBRE,SECUNDARIA,CAMION,CHEVROLET,CAPTIVA,NO REPORTA,PLATA,1
Mar,ANTIOQUIA,DON MATÍAS,Viernes,14:15:00,LA MESETA,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,37,MASCULINO,SOLTERO,SECUNDARIA,CAMIONETA,HINO,LINEA STANDARD,2011,BLANCO,1
Mar,ANTIOQUIA,MEDELLÍN (CT),Viernes,18:30:00,ESTADIO C-11,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,41,MASCULINO,CASADO,TECNICO,AUTOMOVIL,RENAULT,LINEA STANDARD,2015,GRIS,1
Mar,ATLÁNTICO,BARRANQUILLA (CT),Viernes,20:10:00,EL LIMON,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,41,FEMENINO,SOLTERO,TECNICO,AUTOMOVIL,CHEVROLET,LINEA STANDARD,2012,BLANCO,1
Mar,ATLÁNTICO,SOLEDAD,Viernes,6:30:00,SOLEDAD 2000,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,34,MASCULINO,SOLTERO,SECUNDARIA,VEHICULO-PANEL,MAZDA,LINEA STANDARD,1998,CHAMPAÑA,1
Mar,CESAR,VALLEDUPAR (CT),Viernes,0:00:00,12 DE OCTUBRE,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO TAXI,CONDUCTOR TAXI,31,MASCULINO,UNION LIBRE,SECUNDARIA,AUTOMOVIL,CHEVROLET,LINEA STANDARD,2017,AMARILLO,1
Mar,CESAR,VALLEDUPAR (CT),Viernes,3:30:00,SAN JERONIMO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,34,MASCULINO,UNION LIBRE,SECUNDARIA,CAMIONETA,MAZDA,B26D47,2008,BLANCO,1
Mar,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,21:30:00,CAOBOS E-1,URBANA,BAHIA,ARMA DE FUEGO,CONDUCTOR VEHICULO,A PIE,40,MASCULINO,CASADO,SUPERIOR,AUTOMOVIL,FORD,FIESTA,2015,PLATA,1
Mar,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,11:00:00,LINTERAMA E-10,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,23,MASCULINO,UNION LIBRE,SECUNDARIA,CAMIONETA,CHANA,STAR,2006,BLANCO,1
Mar,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,14:30:00,MUZU E-16,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,53,FEMENINO,CASADO,SECUNDARIA,AUTOMOVIL,CHEVROLET,SPARK,2016,ROJO,1
Mar,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12:10:00,TINTAL    E-8,URBANA,FRENTE CONJUNTO - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,49,FEMENINO,CASADO,SUPERIOR,AUTOMOVIL,CHEVROLET,SPARK,2009,NEGRO,1
Mar,GUAJIRA,RIOHACHA (CT),Viernes,20:30:00,TRAMO DE VIA,RURAL,TRAMO DE VIA,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,32,FEMENINO,CASADO,SUPERIOR,VEHICULO-PANEL,FORD,F 150 XL,1994,PLATA,1
Mar,GUAJIRA,SAN JUAN DEL CESAR,Viernes,6:50:00,TRAMO DE VIA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO VEHICULO,CONDUCTOR VEHICULO,29,MASCULINO,SOLTERO,PRIMARIA,AUTOMOVIL,TOYOTA,COROLLA,2012,GRIS,1
Mar,NARIÑO,BUESACO,Viernes,20:00:00,SAN ANTONIO,RURAL,CARRETERA,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR VEHICULO,39,MASCULINO,UNION LIBRE,SUPERIOR,AUTOMOVIL,TOYOTA,COROLLA,2004,BEIGE,1
Mar,RISARALDA,SANTUARIO,Viernes,12:00:00,CENTRO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,22,MASCULINO,UNION LIBRE,SECUNDARIA,AUTOMOVIL,RENAULT,STEPWAY EXPRESSION,2005,GRIS,1
Mar,VALLE,CALI (CT),Viernes,0:00:00,CGTO LA LEONERA E1,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,28,MASCULINO,UNION LIBRE,SECUNDARIA,AUTOMOVIL,KIA,CERATO,2015,PLATA,1
Mar,VALLE,CALI (CT),Viernes,0:00:00,CGTO LA LEONERA E1,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,57,FEMENINO,CASADO,SECUNDARIA,AUTOMOVIL,CHEVROLET,SPARK GT,2017,NO REPORTA,1
Mar,VALLE,CALI (CT),Viernes,17:00:00,LILI E17,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,45,FEMENINO,SOLTERO,SECUNDARIA,AUTOMOVIL,CHEVROLET,AVEO,2010,GRIS,1
Mar,VALLE,CALI (CT),Viernes,0:30:00,U.R. SANTIAGO DE CALI E19,URBANA,PARQUEADERO,LLAVE MAESTRA,A PIE,A PIE,38,MASCULINO,UNION LIBRE,SECUNDARIA,CAMIONETA,TOYOTA,FORTUNER,2010,BLANCO,1
Mar,VALLE,CALI (CT),Viernes,12:20:00,LOS ANDES B - LA RIVERA E5,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,49,FEMENINO,CASADO,SUPERIOR,AUTOMOVIL,CHEVROLET,SPARK,2010,GRIS,1
Mar,BOLÍVAR,CARTAGENA (CT),Sábado,17:00:00,MANGA,URBANA,PARQUEADERO,SIN EMPLEO DE ARMAS,A PIE,A PIE,53,MASCULINO,CASADO,SUPERIOR,AUTOMOVIL,NISSAN,TIIDA,2015,BLANCO,1
Mar,CESAR,VALLEDUPAR (CT),Sábado,5:20:00,VEREDA,RURAL,TROCHA,ARMA DE FUEGO,PASAJERO VEHICULO,CONDUCTOR VEHICULO,44,MASCULINO,UNION LIBRE,TECNICO,AUTOMOVIL,NISSAN,LINEA STANDARD,2013,NEGRO,1
Mar,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,20:00:00,ALMENDROS E-11,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,31,MASCULINO,UNION LIBRE,SECUNDARIA,AUTOMOVIL,KIA,PICANTO LX,2016,NEGRO,1
Mar,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,22:00:00,TINTAL    E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,32,MASCULINO,UNION LIBRE,TECNICO,AUTOMOVIL,CHEVROLET,SPARK,2015,ROJO,1
Mar,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,14:00:00,SAN FERNANDO E-12,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,46,MASCULINO,UNION LIBRE,SECUNDARIA,CAMIONETA,TOYOTA,LINEA STANDARD,2015,BLANCO,1
Mar,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,19:30:00,EL RESTREPO E-15,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,57,MASCULINO,UNION LIBRE,SUPERIOR,AUTOMOVIL,CHEVROLET,AVEO,2009,ROJO,1
Mar,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,16:00:00,CIUDADELA COLSUBSIDIO E-10,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,27,MASCULINO,SOLTERO,SUPERIOR,AUTOMOVIL,CHEVROLET,AVEO,2012,PLATA,1
Mar,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,1:00:00,URB. PONTEVEDRA I SECTOR E-11,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,42,FEMENINO,CASADO,SUPERIOR,CAMIONETA,TOYOTA,AL12,2011,GRIS,1
Mar,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,19:40:00,SANTA ISABEL E-14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,44,MASCULINO,SOLTERO,TECNICO,CAMIONETA,VOLKSWAGEN,AMAROK ANDINA,2013,PLATA,1
Mar,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,20:50:00,URB. MONTES I SECTOR E-16,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,34,MASCULINO,SOLTERO,SUPERIOR,CAMIONETA,FORD,LINEA STANDARD,1993,AZUL,1
